fbID,page,code,nb,media
101085666938616,Crystal,LeCrystalNouvelleVille,1,
1010864359034339,Toque,toquerocks,1,
101093750808,Festival SPASM,FestivalSPASM,1,
101143890037274,Friends of NASA,FriendsOfNASA,1,
101213034690831,Foods & Wines From Spain,foodwinesfromspainCA,1,
101223144759592,"Seytoo, S’instruire, S’épanouir.",fr.seytoo,1,
101246293546963,BUILD IT By Design,builditbydesign.ca,1,
101295866664885,Timmins RV,timminsrv,1,
101347857908034,Greg Wycliffe PPC Parkdale-High Park,ppcGreg,1,
10145766425,Karkwa,Karkwa,1,
"1,01501073734456E+016",Northland Ford - Flin Flon,NorthlandFordFlinFlon,1,
"1,01501137454901E+016",The Morning X with Mark & Chris,89XMorningX,1,
"1,01501214374052E+016",Jobillico,jobillico,1,
"1,01501273283105E+016",Kingston Humane Society,kingstonhumanesociety,1,
101518011271,Northgate Mall,northgatemallyqr,1,
1016131655148053,The Machine Shop,machineshopinc.ca,1,
101724477792,Bodwell High School,bodwellhighschool,1,
1017398244970884,"Love Food Hate Waste Canada / J’aime manger, pas gaspiller Canada",LoveFoodHateWaste,1,
101776466531542,Slow Food Toronto,slowfoodtoronto,1,
1018273088217689,Wondershare Filmora Video Editor,filmoravideoeditor,1,
101827423245383,The Morning Show,morningshowca,1,
101852223200549,Canadian Western Agribition,Agribition,1,
101915459848570,Birds of a Feather Victoria B&B,bedandbreakfastvictoria,1,
10198634613,FRIGID,frigidworld,1,
102045411208922,Adventurer Campers,AdventurerCamper,1,
102086346525214,Toy Traders,ToyTraders,1,
1021011171276721,Aurais-tu pensé que ?,auraistupenserque,1,
102187736502465,London's Source For Sports,LondonSourceForSports,1,
1022251497948334,AEXOS,aexosofficial,1,
1022592614562807,Mi'kmaq History Month,MikmaqHM,1,
1022701487879626,Graphite Daily,graphitedaily,1,
102299614679480,Recyc-TV,Recyc.TV,1,
102357337885107,"Derek Sloan, Member of Parliament for Hastings-Lennox & Addington",MPDerekSloan,1,
102491342652,"Visit Abilene, Texas",AbileneTX,1,
102552499781889,Wee Love Baby Co.,WeeLoveBabyBoutique,1,
102568616464764,Wallack's Art Supplies,wallacks,1,
102592550249,My Organized Chaos,MyOrganizedChaosBlog,1,
102639576542913,SynerG Media,SynerGmedia,1,
102646837940520,Gretel and Hansel Movie,gretelandhanselmovie,1,
102681037833778,Select Surfaces,officialselectsurfaces,1,
102705906484163,Damoizeaux,damoizeaux,1,
102718836479556,We Outspoken,weoutspokenband,1,
102838271064248,Bonjour Québec,tourismequebec.ca,1,
102884329747397,Real Country 105.7,RealCountry1057,1,
102910367746517,Taco Relish,tacorelish,1,
103011049129,The City of Barrie,cityofbarrie,1,
103054196463078,Garden Culture Magazine,GardenCulture,1,
103148406408236,Sunrise Soya Foods,SunriseSoyaFoods,1,
103170696386399,Ménage-Pro,menagepro,1,
10318826318,High Valley,highvalley,1,
103210204406030,Meriem Ben Amor,MeriemBenAmorOfficial,1,
103232876384966,Regional District of Nanaimo,RegionalDistrictofNanaimo,1,
103239051238971,I Still Believe Movie,IStillBelieveCA,1,
1032583593419129,Berry ቤሪ,berryethiopia,1,
103341146380944,Lone Star Texas Grill,LoneStarTexasGrill,1,
103590907654565,Vancouverites Concerned About Hong Kong,vancahk,1,
10359721433,War Child Canada,warchildcanada,1,
103706963030129,STIHL,OfficialStihlCanada,1,
1038644399487549,المختار العربي - جريدة يومية إلكترونية,almukhtaralarabi,1,
103953098817,The Stephen Lewis Foundation,stephenlewisfdn,1,
103964509678332,REMAX Infinity Realty,REMAXInfinityRealty,1,
104006312975226,Jokeroo.com,jokeroodotcom,1,
1040751412635526,"All Saints University School of Medicine, Dominica",allsaintsuniv,1,
104115436305034,TheLittleOne,DarioTLO,1,
104156359776824,Author R. M. Gilmore,RMGilmoreAuthor,1,
1042326515784263,Anaïs Guertin-Lacroix,AnaisGuertinLacroixMM,1,
1042932949121451,ShopandShout.com,ShopandShout,1,
1043235742463847,Soulspan,soulspan,1,
104397817709303,قعدة ليبية,qaada.lebeyaa,1,
1044728685540846,ASI - Association de la Sommellerie Internationale,asisomms,1,
104502749601500,chatr mobile,chatrmobile,1,
1045811778849077,"Bulles, Whisky & Cie",bulleswhisky,1,
104639892947642,Viva Trio,ViVATrio,1,
104727002924684,Steele Volkswagen,steelevw,1,
104770997664078,Bloom,itsbloommusic,1,
10480470627,Glenbow Museum,glenbowmuseum,1,
1048227155194350,"Lenore Zann, Politician",LenoreZannNS,1,
1048595841826503,Don Iveson,doniveson,1,
104896449997,Green Circle Salons,greencirclesalons,1,
104917407535381,Larry Flemming - former Conservative candidate for Labrador,larry4labrador,1,
1049275905110178,Iraqi community in Canada,IraqicommunityinCanada,1,
105019362925392,The Waterfront BIA,waterfrontbia,1,
105054946194723,UBMS,unitedbroadcast,1,
105067342879038,DINOVERSAIRE - Animation fête d'enfants,dinoversaire,1,
105096729587816,Andrew Quo,AndrewQuo,1,
105108439671175,Elite1 MMA,E1MMA,1,
105112934577,Nati Haile,natihailemusic,1,
105249912897690,Luna Pizzeria,LunaPizzeria,1,
105302307527143,Takussaan Lingerie,Takussaan,1,
105315759498059,Dower & Hall,DowerandHall,1,
105345372838995,Totally Chocolate,TotallyChocolate,1,
105442327591832,Hakam from Canada - يوميات مصرى من كندا,MoAlyJourney,1,
105538441800,C2 Montréal,C2Montreal,1,
105550504390258,Dr V Mohan,DrVMohanDiabetologist,1,
105574913223,Animal Adoption Montreal and Chatopia,chatopia,1,
105587612811288,Saskatoon Public Library,stoonlibrary,1,
105624200662,Adventure Harley-Davidson,adventurehd,1,
105738756162419,Cavendish Bosom Buddies/ PEI Dream Cottages,PEIDreamCottages,1,
105923176713,Chateau Mont-Sainte-Anne,chateaumontsainteanne,1,
105954189425872,Ferlac,centre.de.renovation,1,
106000272816630,Women's Shelters Canada / Hébergement femmes Canada,endvawnetwork,1,
106018059467905,Premier Tech,premiertech,1,
106057672807364,Covered Bridge Golf & Country Club,CoveredBridgeGolf,1,
106064239415393,Simcoe County District School Board (SCDSB),SCDSB,1,
106107662751893,106-1 The Goat,1061TheGoat,1,
106185827553019,Miramichi Now,MiramichiNow,1,media
106204859456929,Nancy Hixt - Crime Beat,NancyHixtCrimeBeat,1,
106220282745767,FIND MBA,FindMBA,1,
10623359005,Second Story Press,SecondStoryPress,1,
106238016086302,Marlborough Mall,MarlboroughMall,1,
1064132190282773,Britebox Storage Co.,briteboxstorage,1,
106507912770906,The Fort Museum,fortmuseum,1,
10654937107,Terry Posthumus Music,TerryPosthumusMusic,1,
106570009377333,Granville Island,granvilleisland,1,
106646116062437,PFK Quebec,PFKQuebec,1,
106730300166,Dave Turcotte,daveturcotte.quebec,1,
106764462731658,Honest Reporting Canada,honestreportingcanada,1,
1068346739881940,UOMA Atlantic - Used Oil Management Association,AtlanticUOMA,1,
106847846016208,ARPAC,ARPACQc,1,
1068984426540587,Alberta Health Services EMS,AlbertaHealthServicesEMS,1,
107055566841346,Science Café - ሳይንስ  ካፌ,ScienceKafe,1,
107134392665114,Miller Propane,millerpropane,1,
107201502648316,Long Point Eco-Adventures & Marshview Patio,LongPointEcoAdventures,1,
1072046419505066,Afro B,AfroB1,1,
1072753166146185,Rupture Inc,RuptureMusic,1,
10728883407,Centre des sciences de Montréal - Montreal Science Centre,centredessciences,1,
107296532793395,Middlesex-London Health Unit,middlesex.london.health.unit,1,
107310330253,Hebdomadaire La Revue de Terrebonne,revueterrebonne,1,
107399826470305,Blood Quantum,BloodQuantumMovie,1,
1074039292778620,Steel n Ink Guelph,SteelninkGuelph,1,
107437701695,Amazing Women Rock,AmazingWomenRock,1,
107438849282026,Brio SalonSpa,briosalonspa,1,
107442782676464,Attila Glatz Concert Productions,glatzconcerts,1,
107484790927308,LIVE MED AID,livemedaid,1,
107495062740839,"Mel Goyer, Coach PNL et conférencière",coachingPNL.MEL,1,
107534885958440,Brier Island Whale and Seabird Cruises,BrierIslandWhaleWatch,1,
1075635175846515,grandson,grandsonmusic,1,
107650460840211,Military Wives,militarywivesfilm,1,
107776609288497,Rod Black,RodBlackMusic,1,
107812432652195,HITCASE,Hitcase,1,
107840509265697,Vito's Pizzeria,vitospizzeria,1,
107874737306161,Wexit British Columbia,WexitBritishColumbia,1,
107880010579514,Act Natural,ActNaturalPodcast,1,
1078932128881942,JR Alli,jrallifilms,1,
107911945911085,Palasad South London,palasadlondon,1,
107955034222695,Fit4Uformula,fit4Uformula,1,
107962202462,Bimmerfest,Bimmerfest,1,
1080271292032703,Caroline Codsi,CarolineCodsiPagePublique,1,
108083674136391,Hublo,hublo.contenupromo,1,
1080970651969889,Proud Albertan,ProudAlbertan,1,
1081186588564063,Boston Dog Lawyers,BostonDogLawyers,1,
108151407550650,TikTok Epic Pranks,tiktokepicpranks,1,
108217775893649,Sloans Gas Energy Centre,sloansgasenergycentre,1,
1082610181785650,Snotty Nose Rez Kids,snottynoserezkids,1,
108301995932407,Yourtv Sarnia,yourtvsarnia,1,
108404435879900,Truro  News,trurodailynews,1,media
108500247187766,Jean Zotomy,zotomyjean,1,
10853971502,Elmvale Flea and Farmers Market,ElmvaleFleaAndFarmersMarket,1,
108541502519513,Digital Plus,DigitalPlus.Store,1,
108649042371,SPC Card,SPCCard,1,
108687435885168,Campus Rec - U of S,CampusRecUSask,1,
108771415200,Kitchener Rangers,ohlrangers,1,
108791892487693,The Briar Hill Group at REMAX Camosun Victoria BC,JaneJohnstonRealtorBriarHillGroup,1,
10880008178,Earls Restaurants,earlsrestaurants,1,
108801924111966,Canada Together,CanadaTogether,1,
108841096102,Le Show de la Rentrée Desjardins,showdelarentree,1,
108841609134045,Manoir Hovey,manoir.hovey,1,
108900662475297,Mucci Farms,muccifarms,1,
108926082521156,Elmer's Manufacturing,elmersmfg,1,
109058622523863,Tutti Frutti,tuttifruttirestaurant,1,
109106569123658,Shields Group at Royal Lepage Martin Liberty Realty Brandon,shieldsgrouproyallepage,1,
109127675775708,Saunders Farm,SaundersFarmFans,1,
109151601717,Légère Reeds,LegereReeds,1,
1091672757607955,Carry Me Mommy,carrymemommy,1,
109268885805086,Start.ca,start.ca,1,
1092783960818742,Diogo Ramos Music,diogoramosmusica,1,
109413552362,PowerShift Canada,PowerShiftCanada,1,
109418588034,Metrolinx,MetrolinxOfficial,1,
109488585799005,Tulips of the Valley,chilliwacktulipfest,1,
109508722418005,Jerky.com,jerky,1,
109519535816769,Green Party of Prince Edward Island,GreenPartyPEI,1,
10955313308,Laurier Students' Union,LaurierStudentsUnion,1,
109569475793683,Futurescape Landscaping,futurescapelandscaping,1,
109570227300141,The Real APNU AFC,therealapnuafc,1,
109577496366277,Monsef Derraji - Député de Nelligan,derrajimonsef,1,
109610495747154,David Foster Foundation,DavidFosterFoundation,1,
109682907248,EGGERTSPIELE,eggertspiele,1,
109691889115506,Canadian Environmental Law Association (CELA),CanadianEnvironmentalLawAssociation,1,
109718199060797,Toronto Argonauts Football Club,ArgosFootball,1,
109727140394367,tantrix_band,TantrixTheBand,1,
109729779092903,André-Philippe Gagnon,AndrePhilippeGagnon,1,
10983684173,Rosebud Theatre,RosebudTheatre,1,
1098539946900237,DEATH by MetaL,deathbymetalmovie,1,
109855172390366,Memorial University of Newfoundland,MemorialUniversity,1,
109914562379692,Dr. Stephanie Estima,drestima,1,
109930482468409,Scotiabank Belize,ScotiabankBZ,1,
1099506873494714,Pembroke Mitsubishi,PembrokeMitsubishi,1,
1099720640149080,mindz.eye,mindz.eye.contact,1,
109975580387762,YASSiN,yassinmusiclife,1,
110015995699637,Special Olympics Canada,SpecialOCanada,1,
110018612480722,Devenir CPA,devenircpa,1,
1101183686582423,ClicNpark,clicnpark,1,
110155803001264,Beauty Boutique,BeautyboutiqueSenegal,1,
110171632407726,Conseil national des chômeurs et chômeuses,ConseilNationaldesChomeursetChomeuses,1,
1102089239865536,Make America Great Again,DonaldTrumpIsTheBest,1,
110244435667334,Lole,lole,1,
110291365801523,Joke muyiwa,jokemuyiwafanpage,1,
110363159053456,Steve Clark,steveclarkmpp,1,
110382589020203,David Darmel,daviddarmel,1,
110412486432,Western Fair,WesternFair,1,
110418102214,Boutique Planète Bébé,boutiqueplanetebebe,1,
110456032379690,Terri-Lynn Williams-Davidson,Terri.Lynn.Williams.Davidson,1,
110456858993159,Volunteer Alberta,VolunteerAlberta,1,
1104579752901328,Hamilton Coalition to Stop the War,hamiltoncoalitiontostopthewar,1,
11047174070,Vincent Vallières,vincentvallieres,1,
110483492313332,Natalie Di Luccio,nataliediluccio,1,
110549942365964,Fort Henry,forthenry1832,1,
110562742314143,Grey Eagle Resort & Casino,greyeagleresort,1,
110600059032612,Yamnuska Wolfdog Sanctuary,yamnuskawdsanct,1,
1106153009438171,Fuzzy Critters,FuzzyCritters,1,
110745060857,Austin Strange,austinstrangemusic,1,
110747605653074,Paramount Fine Foods,ParamountFineFoods,1,
110756035648311,Gendarmerie royale du Canada au Nouveau-Brunswick,grcnb,1,
110765785665605,Last Post Fund - Fonds du Souvenir,lastpostfund,1,
110767605662224,CropLife International,CropLifeIntl,1,
110770612303802,Fort Edmonton Park,fortedmontonpark,1,
110782312644853,OwlCrate Jr,OwlCrateJr,1,
11083243122,Whirlpool Jet Boat Tours,whirlpooljet,1,
1109383015847942,ALONSO,alonsoband,1,
110973232328747,Chi-Cheemaun @ ontarioferries,ontarioferries,1,
110978192171,NL Classifieds,NLClassifieds,1,
111023125304,British Columbia Search and Rescue Association,BCSARA,1,
111104895684577,Homemade Culinary,HomemadeCulinary,1,
111238502344525,Si on s'aimait,sionsaimaitTVA,1,
111274488889760,"Montreal, by MontrealOfficial.ca",montrealofficial,1,
111285419040190,Lady Burgundy,LadyBurgundy,1,
1113073032052675,Ferrarism,Ferrarists,1,
111343073938959,Fondation pour la défense des droits et libertés du peuple,FDDLP.ORG,1,
111395715586963,Metro Morning,metromorning,1,media
111451255542610,ENAP-École nationale d'administration publique,ENAP.CA,1,
111478332269787,SupplyPost Newspaper,supplypost71,1,media
111497812234210,Motorcycle.com,Motorcyclecom,1,
111555419556398,Face au mur,faceaumurTVA,1,
111605868867710,Caledon Equestrian Park,CaledonPark,1,
111683722317434,Dub Afrika,dubafrikaa,1,
111707932253430,Ville de Mirabel,VilleMirabel,1,
111711268981348,Foothills Fire Department,FoothillsFireDepartment,1,
111798130255823,Esplanade Cartier,EsplanadeCartier,1,
111806925504865,Semex,semexfb,1,
111815268209,Beenox,beenox,1,
111815673061,Anglican Journal,anglicanjournal,1,
111817215502172,Pacific Autism Family Network,pacificautismfamily,1,
1119007184833812,Students For Liberty Canada,StudentsForLibertyCanada,1,
112101172142114,99.3 The Drive - Prince George's Classic Hits,99.3TheDrive,1,
112272158849482,L'info du Nord Vallée de la Rouge,linfodunordvr,1,media
112273355587913,Dog Shaming,dogshamingcom,1,
112312126277,Tosca Reno,toscareno,1,
112332808824202,Lisa's Playhouse & Tír na nÓg Forest School : Sussex,lisasplayhousenb,1,
112418082165793,MNEK,MNEKOfficial,1,
112467938818293,Ontario Libertarian Party,Ontario.Libertarian.Party,1,
112472868771722,Kids in the Capital,kidsinthecapital,1,
112493328790771,Prince of Whales Whale Watching,princeofwhaleswhalewatching,1,
112528025466488,MacDonald Island,MacDonaldIsland,1,
112548645472634,Sheck Wes,sheckwes,1,
112668520448239,Yoruba Intelligence Network,YorubaIntelligenceNetwork,1,
112729206101502,New I.D Ministry,newidministry1,1,
112797005475381,Cogeco - Québec,CogecoQC,1,
112882155402334,Tunis Vista,tunisvista1,1,
112889855434331,Go Nordiques,gonordiques,1,
112912768755795,Sony Pictures Imageworks,SonyPicturesImageworks,1,
113086275435866,Ruben Ireland Illustration,RubenIrelandIllustration,1,
113105145381392,OneClass,OneClass,1,
113158362050526,Craig Street Cats,craigstcats,1,
113171406498,Woolwich Dairy,WoolwichDairy,1,
113181106782242,تجمع العراقيين الأحرار :: Nabeel Jameel Sulaiman,FreeIraqisGroup,1,
113195418700634,THAI EXPRESS,THAIEXPRESS,1,
1133213526811909,FORM,formswim,1,
113347342027980,Chevalier Ministries,revchevalier,1,
113349245495417,Me and Mae,meandmaeband,1,
1133885783323893,Stu McLaren,stumclaren,1,
113398092232,FlightNetwork.com,flightnetworkcom,1,
113421562080484,Fred's Custom Tackle,fredscustomtackle,1,
113444472016147,Saskatchewan Science Centre,SaskScienceCentre,1,
113455337033096,FR إعلام العرب,arabs.media.fr,1,
113489992148016,Fresh Thyme Farmers Markets,FreshThymeFarmersMarkets,1,
113509082009888,Eric Alper,EricAlperPR,1,
1136819329832018,The Black Investor,TheBlackInvestors,1,
113702278651163,Trillium Health Partners,TrilliumHealthPartners,1,
113715138644933,Fairmont Le Château Frontenac,FairmontChateauFrontenac,1,
113744713556,L'Anarchie Culinaire selon Bob le Chef,anarchieculinaire,1,
113772445341285,First Nations Forestry Council,BCFNforestrycouncil,1,
113790042018457,Original Kettlecorn & Gourmet Popcorn,originalgourmetpopcorn,1,
1138361952868868,On dira ce qu'on voudra,ondiracequonvoudra,1,
113916958686868,Dippity-do,DippityDoGel,1,
114009581960646,Galleria Inglewood,Galleria.Calgary,1,
114211815314758,Canine Valley,CanineValley,1,
114218358741033,Konifer Watch,KoniferWatch,1,
114230085272398,Alberni District Fall Fair,ADFallFair,1,
114242078605863,Moisson Rive-Sud,moissonrivesud,1,
114297628648462,Young Spirit Singers,youngspiritsingers,1,
114407368605889,Centre for Newcomers,centrefornewcomers,1,
1144911742196158,J-Soul,OfficialJSoulMusic,1,
114517482051991,L'oiseau fabrics,loiseaufabrics,1,
114569475408472,Redwater Dodge,RedwaterDodge,1,
114663058548657,Jessica Jung,iHeartJessicaJung18,1,
114756335201859,Play On!,hnicplayon,1,
1148295395209609,Chomp Supply Inc.,chompsupply,1,
1148876111921525,Radio-Canada Espace Marques,radiocanadaespacemarques,1,
114899118533447,KRAFT Peanut Butter,KraftPeanutButter,1,
114900972559364,Thor Tire Distributors,godoftires,1,
115040045220579,Universal Immigration,UniversalImmigrationCanada,1,
115065718526278,ADISQ,adisqadisq,1,
115110941899652,FrankWolf,xFrank.Wolf,1,
115114021845814,Keith Merrow,keithmerrowfans,1,
115138268824346,MockMom,MockMom,1,
11518462142,Skateboarding,skateboarding.fans,1,
1152104434933847,Minhas Kitchen,Minhaskitchen,1,
115298375220164,City of White Rock,whiterockcity,1,
1153668031479507,Christine Normandin - députée de Saint-Jean,ChristineNormandinBQ,1,
1153790731301252,Good Morning Québec - Radio X,GoodMorningQuebec,1,media
1154079044620420,Vigile.Québec,vigile.quebec,1,
115452348466759,BC SPCA Victoria Branch,bcspca.victoria,1,
115460065150297,Get The Shot,gettheshothc,1,
115505329944,SEVENOAKS SHOPPING CENTRE,shopsevenoaks,1,
115517676270,rabble.ca,rabble.ca,1,
115549792166,Faith Beyond Belief,FaithBeyondBelief,1,
1157052747657108,ZaZaZoo,zazazoo.ca,1,
115792569790689,Jassa Dhillon,jassadhillonlive,1,
115828961786801,Weekend Hockey Tournaments,weekendhockeytournaments,1,
115900008463706,Soo Greyhounds Hockey Club,soogreyhounds,1,
116182355121882,Toronto Waterfront Marathon,TOwaterfront42k,1,
1161984257235853,FortisBC,fortisbc,1,
116207779747238,Jasraj Singh Hallan,jasrajshallan,1,
1162210790467972,Véhicules électriques Simon André,ve.simonandre,1,
116226521728542,Canadian Alliance on Mental Illness and Mental Health,CAMIMHACMMSM,1,
116268635055142,Aquarium et Centre Marin du Nouveau-Brunswick,aquariumnb,1,
116281935081992,Swamp Music Players,swampmusicplayers,1,
116290805079563,Urban Adventures,urbanadventures,1,
116422142346,SnowSeekers,snowseekers,1,
116445505054521,Medicine Hat Police Service,medhatpolice,1,
116456833093957,Coldrops,Coldrops,1,
116634758357258,Lay's Canada,LaysCanada,1,
116714105188,Tandem.mu,tandem.mu,1,
116799851842018,JACK 96.9 Calgary,JACK969Calgary,1,
116802349696146,Lethbridge Hyundai,YQLHYUNDAI,1,
116816535005568,United Sport & Cycle,UnitedSport1928,1,
1168599969852904,Addis Post - አዲስ ፖስት,AddisPost,1,
116898301707711,Wilson's Lifestyle Centre,wilsonsgreenhouse,1,
116912775035562,Fairmont Waterfront,FairmontHotelWaterfront,1,
116948895059102,Dallas Flexhaug,dallasflexhaug,1,
117002768458371,Domeno,domenomusic,1,
117021475029459,Tirgan,TirganFestival,1,
117061745130684,Complexe Capitale Hélicoptère,complexecapitalehelicoptere,1,
117083423668,Festival acadien de Caraquet,festivalacadien.caraquet,1,
117122081703407,C. Isabelle & fils inc.,cisabelleetfils,1,
117181804990956,The Movie Mill,moviemill,1,
1172061082805656,Mathias Sports,MathiasSports,1,
117220152977,Visions Electronics,VisionsElectronics,1,
117262368322622,Whink,thinkwhink,1,
117348605038886,Smith Trucking Inc.,smithtruckinginc,1,
117411221617518,Tourisme Bromont,tourismebromont,1,
117530924958221,"Four Seasons Resort The Nam Hai, Hoi An, Vietnam",FourSeasonsNamHai,1,
117558131607525,Nova Scotia's South Shore,novascotiasouthshore,1,
1176904812408148,HApPy ToDdLeR PLaYTiMe,happytoddlerplaytime,1,
117748578295008,Chalets Lanaudière,ChaletsLanaudiere,1,
117884928252226,Arahova Souvlaki,arahovasouvlaki,1,
117930797958,Tigh-Na-Mara Seaside Spa Resort & Conference Centre,Tigh.Na.Mara,1,
117935014929433,Today's Country 95-5,TodaysCountry955,1,
117942591656491,Girls In Yoga Pants,girlsinyogapantsdotcom,1,
117993172798,Halifax Regional Municipality,hfxgov,1,
1180742422046188,Inspired Greens,InspiredLeafyGreens,1,
118079024921249,Dutailier,Dutailier,1,
118240924882531,Opera on the Avalon,Operaontheavalon,1,
118277738208627,CIIB Canada - Canadian International Information Board,CanadianBroadcast,1,
118343024874516,Lally Ford,lallyford,1,
1185909768213356,Mugelezi,mugelezi47,1,
118639741541850,Calgary Harley-Davidson,CalgaryHarleyDavidson,1,
118691728090,The Loop,theloopca,1,
118820241494435,Element5 Spa,Element5Spa,1,
118905698171599,Ontario Native Women's Association (ONWA),ONWA7,1,
118919158729001,Méga Parc,nouveaumegaparc,1,
118922496116,GOLF PEI,GolfPEI,1,
119117125314273,XL,xltheband,1,
119212868138598,Farfadet,FarfadetJungleMusic,1,
119229868127818,Dernière Heure,MagazineDH,1,
119303521435176,le Choix du Président,lechoixdupresident,1,
119484968101587,Canucks Autism Network,CanucksAutismNetwork,1,
119537718146456,John K,musicbyjohnk,1,
119604104863018,RealG4life 2.5,RealG4Life2.5fans,1,
119607748068175,Edgewood Treatment Centre,EdgewoodTreatmentCentre,1,
119638468025,MiningWatch Canada,MiningWatch,1,
119701701419461,RUDSAK,RUDSAK,1,
1198364753523451,Xhanto,XhantoOfficial,1,
120051079815,Clovermead Adventure Farm,clovermeadfamilyfarm,1,
120061524702471,Sherbrooke Toyota,sherbrooketoyota,1,
120101861347541,The Donkey Sanctuary of Canada,donkeysanctuaryca,1,
120110048660,Librairie Olivieri,LibrairieOlivieri,1,
12023183089,Jack's,jacksgastropub,1,
120235514714696,Wood n Soo,woodnsoo,1,
120245261335744,Glass Tiger,glasstigerband,1,
120296008004909,L'Éclaireur Progrès,leclaireurprogres,1,media
120301924157,Ocean Networks Canada,OceanNetworksCanada,1,
1203834589753669,Prabmeet Singh Sarkaria,prabmeetsinghsarkaria,1,
120388664831610,Les 4 Chevaliers Easton,Les4Chevaliers,1,
120391028025546,Danone Canada,DanoneCanada,1,
120410035030242,Accelerated Motion Physiotherapy,AMPPhysio,1,
1204753219571425,Bear Naked Wonders,BearNakdWonders,1,
120476211297506,Oak Bay Beach Hotel,oakbaybeachhotel,1,
120522854696026,Canadim - Canadian Immigration Law Firm,canadimlawfirm,1,
120571301300260,Mental Health Commission of Canada Commission de la santé mentale du Canada,theMHCC,1,
120682377982215,Native Education College,NativeEd,1,
1207424222622400,Prof. Lacasse,Prof.Lacasse,1,
120750469473,Citytv,Citytv,1,
1207627372596992,Holly Quran,holly.Qiran,1,
1208149212549959,MetalFizt,Metalfiztband908,1,
120815214216,Journal La Voix du Sud,lavoixdusud,1,media
120816134637957,Le Reflet du Lac,LeRefletduLac,1,media
120821970855,The Turtle Lodge,theturtlelodge,1,
120998461277229,Vidéotron le superclub,SuperClubVideotron,1,
12101479244,B'nai Brith Canada,bnaibrithcanada,1,
121114881278553,Nature Clean,NatureClean,1,
121165355216,JASON BLAINE,JasonBlaineMusic,1,
121275501249301,Restaurant Le Renato,lerenatoresto,1,
121407275186503,Transports Québec,TransportsQc,1,
121453795121822,Lyme Disease & Related Co-Infections Mapping Project,LymeMappingProject,1,
121455674601185,The Manitoba Teachers' Society,manitobateachers,1,
121528984048,Ten Thousand Villages Canada,villagescanada,1,
121540464922072,Scott Fardella,essfardella,1,
121574009801,Sudbury Wolves,sudburywolvesohl,1,
121833504497534,VitroPlus / Ziebart,VitroPlus,1,
121872855079763,AWSM KIDS CO,awsm.kids.co,1,
121888347935548,Owls,owlbears,1,
121893904518496,Banting House National Historic Site of Canada,BantingHouseNHS,1,
121900577825386,Codroy Valley Cottage Country,CodroyValleyCottageCountry,1,
122030357861578,Jouviance,Jouviance,1,
122032761355,tWIStED tWINS PRODUCtIONS,SoskaSisters,1,
122072754518405,Flat Iron Drug Store,FlatIronWelch,1,
122283527798046,Campeau Heating,CampeauHeating,1,
1222836731171959,La Voie Maltée,voiemalteechicoutimi,1,
122396864459834,Quartz Co.,QuartzCoCanada,1,
122401178408114,Machines ATO,machinesato,1,
122403261161,Hollerado,hollerado,1,
12240936225,Catherine MacLellan,catherinemaclellanmusic,1,
122492974449002,Dali Van Gogh,dalivangogh,1,
122754577818943,Заповідь / Zapovid,Zapovid,1,
122824607844570,Pesticide Free PEI,PesticideFreePEI,1,
12296388115,Browns Shoes,Brownsshoes,1,
122982504167,The Western Gazette,westerngazette,1,media
123044291195484,Martin's Apple Chips,martinsapplechips,1,
123047921054761,BC Place,BCPlaceStadium,1,
123049301107023,Rocket Bakery & Fresh Food,RocketBakeryFreshFood,1,
123113494411237,Centennial Hall,CentennialHallLDN,1,
123124051035621,Post Hypnotic Press,PostHypnoticPress,1,
123133897739148,Spinrite Yarn Factory Outlet,SpinriteYarnFactoryOutlet,1,
123197601053454,Basant Motors,BasantMotors,1,
123326971154939,GovCan - North,GovCanNorth,1,
1234386399915497,Arrondissement de Mercier - Hochelaga-Maisonneuve,arrondissementMHM,1,
123441174967357,Loounie Cuisine,loounie,1,
123599420987495,ROYALE Kittens / Chatons,RoyaleKittensChatons,1,
123653937159,Winnipeg Symphony Orchestra,WinnipegSymphony,1,
123717891020464,Gentle Touch Spa & Laser Centres,GentleTouchHalifax,1,
123726624307360,Oberson,ObersonBoutique,1,
123790197689121,Clinique ovo,cliniqueovo,1,
123992467676796,Hauser Stores Canada's Leader in Casual Furniture,hausercompany,1,
1241058625909001,Mermaid Pillow Co,mermaidpillowco,1,
124181366500,Autodesk Maya,AdskMaya,1,
1241872675928648,Beautiful Relationships,HomeGirlsDIY,1,
1242019435874737,Invicta Metal,InvictaCanada,1,
124241657617069,Basho Restaurant & Lounge,BashoRestaurantandLounge,1,
124259190949118,Little India Restaurant,LittleIndiaDine,1,
124297874370588,Jason Roy Léveillée (PROMO),JasonRoyLeveillee,1,
124394004277741,Radio Acton,radioacton,1,media
124435814701711,Jesse Melamed MTB,jessemelamedmtb,1,
124471080905184,Ryan Van Poederooyen,ryanvanpoederooyenofficial,1,
124560474228521,UBC REC,ubcrec,1,
124612191494765,Tropic Trouble,tropictrouble,1,
124651797620486,Prince George Chamber of Commerce,PrinceGeorgeChamber,1,
124683724220680,Sors-tu.ca,Sorstuca,1,
124686427560530,Fondation pour l'alphabétisation,fondationalphabetisation,1,
124992870856038,Cabot Links,cabotlinks,1,
125134521011546,Beechmount Animal Hospital,beechmount,1,
